OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
3,iterativefit,central,2,1.6,2.5,60.0,100.0,0.0075,0.0125,213414.08948459988*(x-0.0075)*(x-0.0075)*(x-0.0075)-1170.342892368297*(x-0.0075)*(x-0.0075)+11.340374981074142*(x-0.0075)+0.9088070392608643
3,iterativefit,central,2,1.6,2.5,60.0,100.0,0.0125,0.0175,-1629992.3984058257*(x-0.0125)*(x-0.0125)*(x-0.0125)+10660.642711170078*(x-0.0125)*(x-0.0125)+15.643002768736167*(x-0.0125)+0.9629271030426025
3,iterativefit,central,2,1.6,2.5,60.0,100.0,0.0175,0.0225,1667962.0742797877*(x-0.0175)*(x-0.0175)*(x-0.0175)-12509.715557098403*(x-0.0175)*(x-0.0175)+0.0*(x-0.0175)+1.1039091348648071
3,iterativefit,central,2,1.6,2.5,60.0,100.0,0.0225,0.0275,-1004848.7947027341*(x-0.0225)*(x-0.0225)*(x-0.0225)+9657.572888156003*(x-0.0225)*(x-0.0225)+0.0*(x-0.0225)+0.9996615052223206
3,iterativefit,central,2,1.6,2.5,60.0,100.0,0.0275,0.0325,-716449.0983526367*(x-0.0275)*(x-0.0275)*(x-0.0275)+3252.1613097592794*(x-0.0275)*(x-0.0275)+21.21206927885497*(x-0.0275)+1.115494728088379
3,iterativefit,central,2,1.6,2.5,60.0,100.0,0.0325,0.0375,1924869.5373535107*(x-0.0325)*(x-0.0325)*(x-0.0325)-14436.521530151342*(x-0.0325)*(x-0.0325)+0.0*(x-0.0325)+1.2133029699325562
3,iterativefit,central,2,1.6,2.5,60.0,100.0,0.0375,0.0424999999999999,-1539993.286132821*(x-0.037500000000000006)*(x-0.037500000000000006)*(x-0.037500000000000006)+11549.949645996137*(x-0.037500000000000006)*(x-0.037500000000000006)+0.0*(x-0.037500000000000006)+1.0929986238479614
3,iterativefit,central,2,1.6,2.5,60.0,100.0,0.0424999999999999,0.0475,2866.129553861225*(x-0.042499999999999996)*(x-0.042499999999999996)*(x-0.042499999999999996)-180.94708758864175*(x-0.042499999999999996)*(x-0.042499999999999996)+0.0*(x-0.042499999999999996)+1.1892482042312622
3,iterativefit,central,2,1.6,2.5,60.0,100.0,0.0475,0.0525,1419316.6300421385*(x-0.0475)*(x-0.0475)*(x-0.0475)-10485.423609381365*(x-0.0475)*(x-0.0475)-1.594511159346827*(x-0.0475)+1.1850827932357788
3,iterativefit,central,2,1.6,2.5,60.0,100.0,0.0525,0.0574999999999999,-670066.8334960976*(x-0.052500000000000005)*(x-0.052500000000000005)*(x-0.052500000000000005)+5025.501251220722*(x-0.052500000000000005)*(x-0.052500000000000005)+0.0*(x-0.052500000000000005)+1.0923892259597778
3,iterativefit,central,2,1.6,2.5,60.0,100.0,0.0574999999999999,0.0625,2276926.9943237244*(x-0.057499999999999996)*(x-0.057499999999999996)*(x-0.057499999999999996)-17076.95245742795*(x-0.057499999999999996)*(x-0.057499999999999996)+0.0*(x-0.057499999999999996)+1.1342684030532837
3,iterativefit,central,2,1.6,2.5,60.0,100.0,0.0625,0.07,-997199.3155942365*(x-0.0625)*(x-0.0625)*(x-0.0625)+11420.510683539347*(x-0.0625)*(x-0.0625)+0.0*(x-0.0625)+0.9919604659080505
3,iterativefit,central,2,1.6,2.5,60.0,100.0,0.07,0.0824999999999999,571.0108717509273*(x-0.07)*(x-0.07)*(x-0.07)-131.91748370783597*(x-0.07)*(x-0.07)+3.0302757465626486*(x-0.07)+1.2136707305908203
3,iterativefit,central,2,1.6,2.5,60.0,100.0,0.0824999999999999,0.1,53195.875518175875*(x-0.08249999999999999)*(x-0.08249999999999999)*(x-0.08249999999999999)-1396.391732352118*(x-0.08249999999999999)*(x-0.08249999999999999)+0.0*(x-0.08249999999999999)+1.2320523262023926
3,iterativefit,central,2,1.6,2.5,60.0,100.0,0.1,0.1325,-10436.803360228436*(x-0.1)*(x-0.1)*(x-0.1)+508.7941638111363*(x-0.1)*(x-0.1)+0.0*(x-0.1)+1.0895040035247803
3,iterativefit,central,2,1.6,2.5,60.0,100.0,0.1325,0.18,3860.611560341571*(x-0.1325)*(x-0.1325)*(x-0.1325)-275.06857367433685*(x-0.1325)*(x-0.1325)+0.0*(x-0.1325)+1.2686419486999512
3,iterativefit,central,2,1.6,2.5,60.0,100.0,0.18,0.2299999999999999,-1497.5032806396493*(x-0.18)*(x-0.18)*(x-0.18)+112.31274604797368*(x-0.18)*(x-0.18)+0.0*(x-0.18)+1.0617674589157104
3,iterativefit,central,2,1.6,2.5,60.0,100.0,0.2299999999999999,0.6325000000000001,-1.6749369632623503*(x-0.22999999999999998)*(x-0.22999999999999998)*(x-0.22999999999999998)+0.0*(x-0.22999999999999998)*(x-0.22999999999999998)+0.0*(x-0.22999999999999998)+1.1553614139556885
3,iterativefit,central,2,1.6,2.5,60.0,100.0,0.6325000000000001,1.1,1.0461429357528687
3,iterativefit,central,2,0.0,0.8,100.0,10000.0,-15.0,0.0,0.7839834094047546
3,iterativefit,central,2,0.0,0.8,100.0,10000.0,0.0,0.0025,0.7839834094047546
3,iterativefit,central,2,0.0,0.8,100.0,10000.0,0.0025,0.0075,-251693.1610475593*(x-0.0025)*(x-0.0025)*(x-0.0025)-1363.369664961789*(x-0.0025)*(x-0.0025)+53.52947115898133*(x-0.0025)+0.7839834094047546
3,iterativefit,central,2,0.0,0.8,100.0,10000.0,0.0075,0.0125,437282.92600407894*(x-0.0075)*(x-0.0075)*(x-0.0075)-3549.784294982186*(x-0.0075)*(x-0.0075)+21.0187874307965*(x-0.0075)+0.9860848784446716
3,iterativefit,central,2,0.0,0.8,100.0,10000.0,0.0125,0.0175,-1330536.3278806123*(x-0.0125)*(x-0.0125)*(x-0.0125)+8147.306065976538*(x-0.0125)*(x-0.0125)+18.317163931280568*(x-0.0125)+1.0570945739746094
3,iterativefit,central,2,0.0,0.8,100.0,10000.0,0.0175,0.0225,422580.8050277608*(x-0.0175)*(x-0.0175)*(x-0.0175)-3490.3912077559917*(x-0.0175)*(x-0.0175)+0.0*(x-0.0175)+1.1860460042953491
3,iterativefit,central,2,0.0,0.8,100.0,10000.0,0.0225,0.0275,39022.53171233033*(x-0.0225)*(x-0.0225)*(x-0.0225)+28.366182205309713*(x-0.0225)*(x-0.0225)-3.210351700477873*(x-0.0225)+1.1516088247299194
3,iterativefit,central,2,0.0,0.8,100.0,10000.0,0.0275,0.0325,-1108142.2581826344*(x-0.0275)*(x-0.0275)*(x-0.0275)+8548.976786213465*(x-0.0275)*(x-0.0275)+0.0*(x-0.0275)+1.141144037246704
3,iterativefit,central,2,0.0,0.8,100.0,10000.0,0.0325,0.0375,-8172.394291033442*(x-0.0325)*(x-0.0325)*(x-0.0325)-176.61689266095414*(x-0.0325)*(x-0.0325)+2.379098498437052*(x-0.0325)+1.2163506746292114
3,iterativefit,central,2,0.0,0.8,100.0,10000.0,0.0375,0.0424999999999999,547718.0480957063*(x-0.037500000000000006)*(x-0.037500000000000006)*(x-0.037500000000000006)-4107.885360717789*(x-0.037500000000000006)*(x-0.037500000000000006)+0.0*(x-0.037500000000000006)+1.2228091955184937
3,iterativefit,central,2,0.0,0.8,100.0,10000.0,0.0424999999999999,0.0475,-675350.0854198771*(x-0.042499999999999996)*(x-0.042499999999999996)*(x-0.042499999999999996)+5941.46199783913*(x-0.042499999999999996)*(x-0.042499999999999996)+0.0*(x-0.042499999999999996)+1.1885768175125122
3,iterativefit,central,2,0.0,0.8,100.0,10000.0,0.0475,0.0525,282781.7295233615*(x-0.0475)*(x-0.0475)*(x-0.0475)-1835.3902990696595*(x-0.0475)*(x-0.0475)+8.76336357190048*(x-0.0475)+1.2526946067810059
3,iterativefit,central,2,0.0,0.8,100.0,10000.0,0.0525,0.0574999999999999,-1708421.980728141*(x-0.052500000000000005)*(x-0.052500000000000005)*(x-0.052500000000000005)+15349.270157232619*(x-0.052500000000000005)*(x-0.052500000000000005)+11.61809029545602*(x-0.052500000000000005)+1.285974383354187
3,iterativefit,central,2,0.0,0.8,100.0,10000.0,0.0574999999999999,0.0625,-1006803.8109301537*(x-0.057499999999999996)*(x-0.057499999999999996)*(x-0.057499999999999996)+3853.1142506589786*(x-0.057499999999999996)*(x-0.057499999999999996)+36.97914331317184*(x-0.057499999999999996)+1.5142438411712646
3,iterativefit,central,2,0.0,0.8,100.0,10000.0,0.0625,0.0675,6577861.785888654*(x-0.0625)*(x-0.0625)*(x-0.0625)-49333.96339416495*(x-0.0625)*(x-0.0625)+0.0*(x-0.0625)+1.669616937637329
3,iterativefit,central,2,0.0,0.8,100.0,10000.0,0.0675,0.0725,-4351978.302001941*(x-0.0675)*(x-0.0675)*(x-0.0675)+32639.83726501459*(x-0.0675)*(x-0.0675)+0.0*(x-0.0675)+1.258500576019287
3,iterativefit,central,2,0.0,0.8,100.0,10000.0,0.0725,0.0775,3340791.7022705264*(x-0.07250000000000001)*(x-0.07250000000000001)*(x-0.07250000000000001)-25055.937767028903*(x-0.07250000000000001)*(x-0.07250000000000001)+0.0*(x-0.07250000000000001)+1.5304992198944092
3,iterativefit,central,2,0.0,0.8,100.0,10000.0,0.0775,0.0825,-12284757.614135709*(x-0.0775)*(x-0.0775)*(x-0.0775)+92135.6821060179*(x-0.0775)*(x-0.0775)+0.0*(x-0.0775)+1.3216997385025024
3,iterativefit,central,2,0.0,0.8,100.0,10000.0,0.0825,0.0875,10854738.235473694*(x-0.0825)*(x-0.0825)*(x-0.0825)-81410.53676605255*(x-0.0825)*(x-0.0825)+0.0*(x-0.0825)+2.0894970893859863
3,iterativefit,central,2,0.0,0.8,100.0,10000.0,0.0875,0.095,-775243.9197350092*(x-0.0875)*(x-0.0875)*(x-0.0875)+8904.452468623464*(x-0.0875)*(x-0.0875)+0.0*(x-0.0875)+1.4110759496688843
3,iterativefit,central,2,0.0,0.8,100.0,10000.0,0.095,0.555,3.438083566256058*(x-0.095)*(x-0.095)*(x-0.095)-5.355294589052574*(x-0.095)*(x-0.095)+2.744375574069022*(x-0.095)+1.584895372390747
3,iterativefit,central,2,0.0,0.8,100.0,10000.0,0.555,1.1,2.0487771034240723
3,iterativefit,central,2,0.8,1.6,100.0,10000.0,-15.0,0.0,0.8098899722099304
3,iterativefit,central,2,0.8,1.6,100.0,10000.0,0.0,0.0025,0.8098899722099304
3,iterativefit,central,2,0.8,1.6,100.0,10000.0,0.0025,0.0075,-106813.23416838214*(x-0.0025)*(x-0.0025)*(x-0.0025)-1126.1747177536706*(x-0.0025)*(x-0.0025)+42.408198118209846*(x-0.0025)+0.8098899722099304
3,iterativefit,central,2,0.8,1.6,100.0,10000.0,0.0075,0.0125,22277.686986775214*(x-0.0075)*(x-0.0075)*(x-0.0075)-1237.56315268755*(x-0.0075)*(x-0.0075)+23.13545837804449*(x-0.0075)+0.9804249405860901
3,iterativefit,central,2,0.8,1.6,100.0,10000.0,0.0125,0.0175,-66572.7880385877*(x-0.0125)*(x-0.0125)*(x-0.0125)-225.8289525548903*(x-0.0125)*(x-0.0125)+12.430653375177132*(x-0.0125)+1.0679478645324707
3,iterativefit,central,2,0.8,1.6,100.0,10000.0,0.0175,0.0225,139793.66088339064*(x-0.0175)*(x-0.0175)*(x-0.0175)-1026.583949198353*(x-0.0175)*(x-0.0175)+5.179404746734149*(x-0.0175)+1.1161338090896606
3,iterativefit,central,2,0.8,1.6,100.0,10000.0,0.0225,0.0275,-691915.2285709359*(x-0.0225)*(x-0.0225)*(x-0.0225)+4649.5552321815285*(x-0.0225)*(x-0.0225)+5.3980898210049135*(x-0.0225)+1.1338404417037964
3,iterativefit,central,2,0.8,1.6,100.0,10000.0,0.0275,0.0325,1632110.595703124*(x-0.0275)*(x-0.0275)*(x-0.0275)-12240.829467773434*(x-0.0275)*(x-0.0275)+0.0*(x-0.0275)+1.1905803680419922
3,iterativefit,central,2,0.8,1.6,100.0,10000.0,0.0325,0.0375,-1650070.190429683*(x-0.0325)*(x-0.0325)*(x-0.0325)+12375.526428222634*(x-0.0325)*(x-0.0325)+0.0*(x-0.0325)+1.0885734558105469
3,iterativefit,central,2,0.8,1.6,100.0,10000.0,0.0375,0.0424999999999999,666245.3216119888*(x-0.037500000000000006)*(x-0.037500000000000006)*(x-0.037500000000000006)-6238.431236050672*(x-0.037500000000000006)*(x-0.037500000000000006)+0.0*(x-0.037500000000000006)+1.1917028427124023
3,iterativefit,central,2,0.8,1.6,100.0,10000.0,0.0424999999999999,0.0475,370205.74031315476*(x-0.042499999999999996)*(x-0.042499999999999996)*(x-0.042499999999999996)-1534.9517283879022*(x-0.042499999999999996)*(x-0.042499999999999996)-12.41591323960762*(x-0.042499999999999996)+1.1190227270126343
3,iterativefit,central,2,0.8,1.6,100.0,10000.0,0.0475,0.0525,-2519953.4877977874*(x-0.0475)*(x-0.0475)*(x-0.0475)+21009.448759179366*(x-0.0475)*(x-0.0475)+0.0*(x-0.0475)+1.064845085144043
3,iterativefit,central,2,0.8,1.6,100.0,10000.0,0.0525,0.0574999999999999,-282624.00476557127*(x-0.052500000000000005)*(x-0.052500000000000005)*(x-0.052500000000000005)+9.88243504583329*(x-0.052500000000000005)*(x-0.052500000000000005)+21.09797600695943*(x-0.052500000000000005)+1.2750871181488037
3,iterativefit,central,2,0.8,1.6,100.0,10000.0,0.0574999999999999,0.0625,7776041.0308837695*(x-0.057499999999999996)*(x-0.057499999999999996)*(x-0.057499999999999996)-58320.307731628316*(x-0.057499999999999996)*(x-0.057499999999999996)+0.0*(x-0.057499999999999996)+1.3454960584640503
3,iterativefit,central,2,0.8,1.6,100.0,10000.0,0.0625,0.0675,-2736038.2080078055*(x-0.0625)*(x-0.0625)*(x-0.0625)+20520.286560058557*(x-0.0625)*(x-0.0625)+0.0*(x-0.0625)+0.8594934940338135
3,iterativefit,central,2,0.8,1.6,100.0,10000.0,0.0675,0.0725,1519394.8745727497*(x-0.0675)*(x-0.0675)*(x-0.0675)-11395.461559295634*(x-0.0675)*(x-0.0675)+0.0*(x-0.0675)+1.0304958820343018
3,iterativefit,central,2,0.8,1.6,100.0,10000.0,0.0725,0.0775,-6380476.951599157*(x-0.07250000000000001)*(x-0.07250000000000001)*(x-0.07250000000000001)+47853.5771369936*(x-0.07250000000000001)*(x-0.07250000000000001)+0.0*(x-0.07250000000000001)+0.9355337023735046
3,iterativefit,central,2,0.8,1.6,100.0,10000.0,0.0775,0.0875,298437.83378601115*(x-0.0775)*(x-0.0775)*(x-0.0775)-4476.567506790165*(x-0.0775)*(x-0.0775)+0.0*(x-0.0775)+1.3343135118484497
3,iterativefit,central,2,0.8,1.6,100.0,10000.0,0.0875,0.105,-92450.33375375796*(x-0.0875)*(x-0.0875)*(x-0.0875)+2426.821261036149*(x-0.0875)*(x-0.0875)+0.0*(x-0.0875)+1.1850945949554443
3,iterativefit,central,2,0.8,1.6,100.0,10000.0,0.105,0.1475,7329.222191721908*(x-0.10500000000000001)*(x-0.10500000000000001)*(x-0.10500000000000001)-467.2379147222714*(x-0.10500000000000001)*(x-0.10500000000000001)+0.0*(x-0.10500000000000001)+1.4328325986862183
3,iterativefit,central,2,0.8,1.6,100.0,10000.0,0.1475,0.595,3.411926956585794*(x-0.1475)*(x-0.1475)*(x-0.1475)-2.220446049250313e-16*(x-0.1475)*(x-0.1475)+0.0*(x-0.1475)+1.1515164375305176
3,iterativefit,central,2,0.8,1.6,100.0,10000.0,0.595,1.1,1.457275152206421
3,iterativefit,central,2,1.6,2.5,100.0,10000.0,-15.0,0.0,0.8642839193344116
3,iterativefit,central,2,1.6,2.5,100.0,10000.0,0.0,0.0025,0.8642839193344116
3,iterativefit,central,2,1.6,2.5,100.0,10000.0,0.0025,0.0075,-430.37201981775314*(x-0.0025)*(x-0.0025)*(x-0.0025)-77.04602350686899*(x-0.0025)*(x-0.0025)+15.366125106811529*(x-0.0025)+0.8642839193344116
3,iterativefit,central,2,1.6,2.5,100.0,10000.0,0.0075,0.0125,80267.20582273963*(x-0.0075)*(x-0.0075)*(x-0.0075)-478.38205262056687*(x-0.0075)*(x-0.0075)+14.563386970256508*(x-0.0075)+0.9391345977783203
3,iterativefit,central,2,1.6,2.5,100.0,10000.0,0.0125,0.0175,-795200.7833634968*(x-0.0125)*(x-0.0125)*(x-0.0125)+4384.045187150597*(x-0.0125)*(x-0.0125)+15.799606880756313*(x-0.0125)+1.0100253820419312
3,iterativefit,central,2,1.6,2.5,100.0,10000.0,0.0175,0.0225,1758567.8100585965*(x-0.0175)*(x-0.0175)*(x-0.0175)-13189.258575439468*(x-0.0175)*(x-0.0175)+0.0*(x-0.0175)+1.0992244482040405
3,iterativefit,central,2,1.6,2.5,100.0,10000.0,0.0225,0.0275,-371375.18026345206*(x-0.0225)*(x-0.0225)*(x-0.0225)+4484.048371410033*(x-0.0225)*(x-0.0225)+0.0*(x-0.0225)+0.9893139600753784
3,iterativefit,central,2,1.6,2.5,100.0,10000.0,0.0275,0.0325,-1243249.0358542718*(x-0.0275)*(x-0.0275)*(x-0.0275)+7625.6332494728995*(x-0.0275)*(x-0.0275)+16.987345194341426*(x-0.0275)+1.0549932718276978
3,iterativefit,central,2,1.6,2.5,100.0,10000.0,0.0325,0.0375,126399.99389648404*(x-0.0325)*(x-0.0325)*(x-0.0325)-947.9999542236311*(x-0.0325)*(x-0.0325)+0.0*(x-0.0325)+1.1751646995544434
3,iterativefit,central,2,1.6,2.5,100.0,10000.0,0.0375,0.0424999999999999,-2343441.009521498*(x-0.037500000000000006)*(x-0.037500000000000006)*(x-0.037500000000000006)+17575.807571411202*(x-0.037500000000000006)*(x-0.037500000000000006)+0.0*(x-0.037500000000000006)+1.167264699935913
3,iterativefit,central,2,1.6,2.5,100.0,10000.0,0.0424999999999999,0.0475,4813491.821289049*(x-0.042499999999999996)*(x-0.042499999999999996)*(x-0.042499999999999996)-36101.1886596679*(x-0.042499999999999996)*(x-0.042499999999999996)+0.0*(x-0.042499999999999996)+1.3137297630310059
3,iterativefit,central,2,1.6,2.5,100.0,10000.0,0.0475,0.0525,-2856393.8140869066*(x-0.0475)*(x-0.0475)*(x-0.0475)+21422.95360565182*(x-0.0475)*(x-0.0475)+0.0*(x-0.0475)+1.0128865242004395
3,iterativefit,central,2,1.6,2.5,100.0,10000.0,0.0525,0.0574999999999999,3679668.426513693*(x-0.052500000000000005)*(x-0.052500000000000005)*(x-0.052500000000000005)-27597.51319885264*(x-0.052500000000000005)*(x-0.052500000000000005)+0.0*(x-0.052500000000000005)+1.1914111375808716
3,iterativefit,central,2,1.6,2.5,100.0,10000.0,0.0574999999999999,0.0625,-1339754.3101472678*(x-0.057499999999999996)*(x-0.057499999999999996)*(x-0.057499999999999996)+11200.581624588875*(x-0.057499999999999996)*(x-0.057499999999999996)+0.0*(x-0.057499999999999996)+0.9614318609237671
3,iterativefit,central,2,1.6,2.5,100.0,10000.0,0.0625,0.07,-58167.44296475942*(x-0.0625)*(x-0.0625)*(x-0.0625)-113.8991323026948*(x-0.0625)*(x-0.0625)+11.524242984843593*(x-0.0625)+1.0739771127700806
3,iterativefit,central,2,1.6,2.5,100.0,10000.0,0.07,0.08,523980.3791046151*(x-0.07)*(x-0.07)*(x-0.07)-7859.705686569222*(x-0.07)*(x-0.07)+0.0*(x-0.07)+1.129462718963623
3,iterativefit,central,2,1.6,2.5,100.0,10000.0,0.08,0.095,-147269.47535650665*(x-0.08)*(x-0.08)*(x-0.08)+3375.5860909188887*(x-0.08)*(x-0.08)+0.0*(x-0.08)+0.8674725294113159
3,iterativefit,central,2,1.6,2.5,100.0,10000.0,0.095,0.1275,118.23169776550928*(x-0.095)*(x-0.095)*(x-0.095)-34.38974698798665*(x-0.095)*(x-0.095)+1.8606868619246748*(x-0.095)+1.129944920539856
3,iterativefit,central,2,1.6,2.5,100.0,10000.0,0.1275,0.1925,1817.9810584323968*(x-0.1275)*(x-0.1275)*(x-0.1275)-177.2531531971587*(x-0.1275)*(x-0.1275)+0.0*(x-0.1275)+1.1581517457962036
3,iterativefit,central,2,1.6,2.5,100.0,10000.0,0.1925,0.2825,-1551.7461774117025*(x-0.1925)*(x-0.1925)*(x-0.1925)+209.48573395057974*(x-0.1925)*(x-0.1925)+0.0*(x-0.1925)+0.9085202217102051
3,iterativefit,central,2,1.6,2.5,100.0,10000.0,0.2825,0.6699999999999999,-8.028928848844872*(x-0.2825)*(x-0.2825)*(x-0.2825)+0.0*(x-0.2825)*(x-0.2825)+0.0*(x-0.2825)+1.47413170337677
3,iterativefit,central,2,1.6,2.5,100.0,10000.0,0.6699999999999999,1.1,1.006964087486267
